,Product
6217,"Nurofen

  for children Forte Orange"
6218,"Nurofen

  for Children Forte Strawb"
6219,"Nurofen

  for Children Orange"
6220,"Nurofen

  for Children Strawberry"
6221,"Nurofen

  for Children Strawberry"
6222,"Nurofen

  for kids and Junior Orange"
6223,"Nurofen

  for Kids and Junior strawberry"
6224,"Nurofen

  Forte"
6225,"Nurofen

  Junior Orange"
6226,Nurofen Junior Orange 
6227,Nurofen Junior Strawberry 
6228,"Nurofen

  Liquid Capsules"
6229,"Nurofen

  Migraine Pain"
6230,"Nurofen

  Stopcold"
6231,"Nurofen

  X2"
6232,"Nurulin

  Duo"
6233,"Nutriflex

  Lipid"
6234,"Nutriflex

  Lipid  Special"
6235,"Nutriflex

  Lipid 56/144"
6236,Nutriflex Lipid Peri 
6237,Nutriflex Lipid Plus 
6238,Nutriflex Lipid Special 
6239,"Nutriflex

  Omega"
6240,NuTRiflex Omega 
6241,NuTRiflex Omega 
6242,"Nutriflex

  Omega 38/120 Plus"
6243,Nutriflex Omega Peri 
6244,"Nutriflex

  Omega Plus"
6245,"Nutriflex

  Omega Special"
6246,"Nutriflex

  Peri"
6247,"Nutriflex

  Plus"
6248,"Nutriflex

  special"
6249,"Nutrineal

  PD4 Clear - Flex"
6250,"Nutrineal

  PD4 with 1,1% amino acids"
6251,NuvaRing
6252,"Nux

  Vomica - Homaccord"
6253,Nykob
6254,Nykob
6255,Nykob
6256,Nykob
6257,Nykob
6258,Nykob
6259,Nykob
6260,Nykob
6261,Nykob
6262,Nykob
6263,"Nyolol

  Gel"
6264,Nypero
6265,Nypero
6266,Nypero
6267,"Nypero

   "
6268,"Nypero

   "
6269,"Nystatin

  ABR"
6270,Nystatin ABR 
6271,"Nystatin

  Actavis"
6272,"Nystatin

  Actavis"
6273,"Nystatin

  Actavis"
6274,
6275,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
6276,
6277,"търговско

  наименование:"
6278,
6279,Ocrenisept
6280,"Octagam

  10%"
6281,"Octagam

  5%"
6282,"Octanate

  1000"
6283,"Octanate

  500"
6284,"Octanine

  F"
6285,"Octanine

  F"
6286,"Octaplas

  LG"
6287,Octaplex
6288,Octaplex
6289,Octeangin
6290,Octecare
6291,"Octenidine

  dihydrochloride + Phenoxyethanol

  FGK"
6292,Octenisept
6293,"Octreotide

  CSC"
6294,"Octreotide

  CSC"
6295,"Octreotide

  CSC"
6296,"Octreotide

  Floella"
6297,"Octreotide

  Floella"
6298,"Octreotide

  LAI Teva"
6299,"Octreotide

  LAI Teva"
6300,"Octreotide

  Lyomark"
6301,"Octreotide

  Lyomark"
6302,"Oculotect

  Gel"
6303,Oestrogel
6304,Oestrogel
6305,Ofloxin
6306,Oftagel
6307,Oftamid
6308,"Oftan

  Timolol"
6309,Oftan Timolol 
6310,Oftaquix
6311,Oftidor
6312,Oftidorix
6313,"Oftidorix

  PF"
6314,OKLYS
6315,"OKLYS

  FORTE"
6316,Olanzacon
6317,Olanzacon
6318,"Olanzapin

  Actavis"
6319,"Olanzapin

  Actavis"
6320,Olanzapin Actavis 
6321,Olanzapin Actavis 
6322,Olanzapin Actavis 
6323,Olanzapin Actavis 
6324,"Olanzapine

  - EGIS"
6325,"Olanzapine

  - EGIS"
6326,"Olanzapine

  - EGIS"
6327,"Olanzapine

  - EGIS"
6328,"Olanzapine

  Accord"
6329,"Olanzapine

  Accord"
6330,"Olanzapine

  Accord"
6331,"Olanzapine

  Accord"
6332,"Olanzapine

  Accord"
6333,"Olanzapine

  Accord"
6334,"Olanzapine

  GSK"
6335,"Olanzapine

  GSK"
6336,Olanzapine Medana 
6337,Olanzapine Medana 
6338,Olanzapine Medana 
6339,Olanzapine Medana 
6340,"Olanzapine

  Niolib"
6341,"Olanzapine

  Polpharma"
6342,"Olanzapine

  Polpharma"
6343,"Olanzapine

  Polpharma"
6344,"Olanzapine

  Polpharma"
6345,"Olanzapine

  Sanovel"
6346,"Olanzapine

  STADA"
6347,"Olanzapine

  STADA"
6348,"Oleovit

  D3"
6349,Olfrex
6350,Olfrex
6351,Olfrex
6352,Olicard
6353,Olicard
6354,Oliclinomel 
6355,Oliclinomel 
6356,Oliclinomel 
6357,Oliclinomel 
6358,Oliclinomel N 5 - 800 Е 
6359,"Oliclinomel

  N 6 - 900 E"
6360,Oliclinomel N 7-1000 Е 
6361,"Oliclinomel

  N4 - 550E"
6362,OLIMEL N12E 
6363,Olimel N4E 
6364,"Olimel

  N5E"
6365,"Olimel

  N7 "
6366,"Olimel

  N7E"
6367,"Olimel

  N9 "
6368,"Olimel

  N9E"
6369,Olimesta
6370,Olimestra
6371,Olimestra
6372,Olimestra
6373,"Olinth

  Hydra"
6374,Olmedipin
6375,Olmedipin
6376,Olmedix
6377,Olmedix
6378,Olmedix
6379,"Olmesartan

  Aurobindo"
6380,"Olmesartan

  Aurobindo"
6381,"Olmesartan

  Aurobindo"
6382,"Olmesartan

  Medoxomil/Amlodipine"
6383,"Olmesartan

  Medoxomil/Amlodipine"
6384,"Olmesartan

  Medoxomil/Amlodipine"
6385,"Olmesartan/HCTZ

  Mylan"
6386,"Olmesartan/HCTZ

  Mylan"
6387,"Olmesartan/Hydrochlorothiazide

  Aurobindo"
6388,"Olmesartan/Hydrochlorothiazide

  Aurobindo"
6389,"Olmesartan/Hydrochlorothiazide

  Aurobindo"
6390,"Olmesartan/Hydrochlorothiazide

  Aurobindo"
6391,"Olmesartin

  Medoxomil/Amlodipine Accord"
6392,"Olmesartin

  Medoxomil/Amlodipine Accord"
6393,"Olmesartin

  Medoxomil/Amlodipine Accord"
6394,Olmesta
6395,Olmesta
6396,Olmesta
6397,Olmesta 
6398,Olmesta 
6399,"Olmesta

  A"
6400,"Olmesta

  A"
6401,"Olmesta

  Plus"
6402,"Olmesta

  Plus"
6403,"Olmesta

  Plus"
6404,"Olmesta

  Plus"
6405,Olmezide
6406,Olmezide
6407,"Olmezide

  AM"
6408,"Olmezide

  AM"
6409,"Olmezide

  AM"
6410,Olmezide Plus 
6411,Olmezide Plus 
6412,Olmita 
6413,Olmita 
6414,Olmita 
6415,"Olopatadine

  Unimed Pharma"
6416,"Olopatadine

  Zentiva"
6417,Olopeg
6418,Olovision
6419,Olsart
6420,Olsart
6421,Olsart
6422,Olstadryn
6423,Olstadryn 
6424,Olynth
6425,Olynth
6426,Olynth
6427,"Olynth

  Hydra"
6428,Olytabs 
6429,Omacor 
6430,Omalgin
6431,Omalgin
6432,Omegaven
6433,Omemyl
6434,Omemyl
6435,Omeprazid
6436,"Omeprazol

  Genericon"
6437,"Omeprazole

  Accord"
6438,"Omeprazole

  Accord"
6439,"Omeprazole

  Sandoz"
6440,"Omeprazole

  SDZ"
6441,"Omeprazole

  STADA"
6442,"Omeprazole

  STADA"
6443,"Omeprazole

  STADA"
6444,"Omeprazole

  Zentiva"
6445,"Omeprazole

  Zentiva"
6446,"Omeprazole

  Zentiva"
6447,Omeprozone 
6448,Omnadren
6449,"Omnadren

  250"
6450,"Omnic

  Tocas"
6451,Omnipaque 
6452,Omnipaque 
6453,Omniscan
6454,Oncotrone
6455,"Ondansetron

  Accord"
6456,"Ondansetron

  B. Braun"
6457,Onelar
6458,Onelar
6459,Ophtaprost
6460,Ophtaprost
6461,"OPHTAPROST

  TIM"
6462,"Ophthalmo

  - Septonex"
6463,Optiray
6464,Optiray
6465,Optiray
6466,Optiray
6467,Orabloc
6468,Orabloc
6469,ORALAIR
6470,ORALAIR
6471,"Oralair

  100 IR & 300 IR"
6472,"Oralair

  300 IR"
6473,"Orest

  Easyhaler"
6474,Orgametril
6475,"Orlistat

  Polpharma"
6476,"Orlistat

  Polpharma"
6477,"Orlistat

  Teva"
6478,"Orlistat

  Teva  "
6479,Ormus
6480,Ormus
6481,Ormus
6482,Orofar
6483,Orofar
6484,Oroflocina 
6485,Oroflocina 
6486,Oropram
6487,Oropram
6488,Oropram
6489,Oroprex
6490,Oroprex
6491,Oroprex 
6492,Ortrivin
6493,Orungal
6494,Orungal
6495,Osadent 
6496,Osagrand
6497,Osagrand
6498,Osanit 
6499,Osanit Colic Pillules 
6500,Osbonelle
6501,Oscillococcinum 
6502,Osolfamat
6503,Osolfamat
6504,Ospamox
6505,Ospamox
6506,Ospamox
6507,Ospamox
6508,Ospamox
6509,Ospamox
6510,"Ospamox

  Quicktab"
6511,"Ospamox

  Quicktab"
6512,Ospen
6513,Ospen
6514,Ospen
6515,Ospen
6516,Ospexin
6517,Ospexin
6518,Ospexin
6519,Ospexin
6520,Ossica
6521,Ossica
6522,Ossica
6523,Ossica 
6524,"Ossopan

  200"
6525,Ostac
6526,"Osteo

  D"
6527,"Osteo

  D"
6528,Osteobios
6529,Osteocynesine 
6530,Osteod
6531,Osteogenon
6532,Osteogenon
6533,Osteovital
6534,Otaza
6535,Otinum
6536,Otipax
6537,OTIRELAX 
6538,Otofix
6539,Otrivin
6540,Otrivin
6541,"Otrivin

  Complex"
6542,"Otrivin

  Extra"
6543,"Otrivin

  Menthol"
6544,"Otrivin

  Plus"
6545,Ovestin
6546,"Oxacid

  200"
6547,"Oxacid

  400"
6548,Oxacillin
6549,Oxalap
6550,Oxalicip
6551,"Oxalipatin

  Tchaikapharma"
6552,"Oxaliplatin

  - Haemato"
6553,"Oxaliplatin

  - Tchaikapharma"
6554,"Oxaliplatin

  - Tchaikapharma"
6555,"Oxaliplatin

  ""EBEWE"""
6556,"Oxaliplatin

  Accord"
6557,"Oxaliplatin

  Accord"
6558,"Oxaliplatin

  Accord"
6559,"Oxaliplatin

  Actavis"
6560,"Oxaliplatin

  Actavis"
6561,"Oxaliplatin

  Alvogen"
6562,"Oxaliplatin

  Apocare"
6563,"Oxaliplatin

  AQVIDA"
6564,"Oxaliplatin

  Bulgermed"
6565,"Oxaliplatin

  CSC"
6566,"Oxaliplatin

  Ebewe"
6567,"Oxaliplatin

  HAEMATO"
6568,"Oxaliplatin

  Kabi"
6569,"Oxaliplatin

  Mylan"
6570,"Oxaliplatin

  Pharmaswiss"
6571,"Oxaliplatin

  Pliva"
6572,Oxaliplatin-Tchaikapharma
6573,Oxaliplatin-Tchaikapharma
6574,"Oxcarbazepin

  Sandoz"
6575,"Oxcarbazepin

  Sandoz"
6576,"Oxcarbazepin

  Sandoz"
6577,Oxidraxib
6578,Oxidraxib
6579,Oxidraxib
6580,"Oxis

  Turbuhaler"
6581,"Oxis

  Turbuhaler"
6582,"Oxy

  5 Benzacne"
6583,"Oxycodon

  Naloxon G.L."
6584,"Oxycodon

  Naloxon G.L."
6585,"Oxycodon

  Naloxon G.L."
6586,"Oxycodon

  Naloxon G.L."
6587,"Oxycodon

  Naloxon G.L."
6588,"Oxycodone

  Actavis"
6589,"Oxycodone

  Actavis"
6590,"Oxycodone

  Actavis"
6591,"Oxycodone

  Actavis"
6592,"Oxycodone

  Actavis"
6593,"Oxycodone

  Actavis"
6594,"Oxycodone

  Actavis"
6595,"Oxycodone

  Actavis"
6596,Oxycodone Actavis 
6597,Oxycodone Actavis 
6598,Oxycodone Actavis 
6599,Oxycodone Naloxone Sandoz 
6600,Oxycodone Naloxone Sandoz 
6601,Oxycodone Naloxone Sandoz 
6602,Oxycodone Naloxone Sandoz 
6603,"Oxycodone

  Teva"
6604,"Oxycodone

  Teva"
6605,Oxycodone/Naloxone Teva 
6606,Oxycodone/Naloxone Teva 
6607,OxyContin
6608,OxyContin
6609,OxyContin
6610,OxyContin
6611,Oxycort
6612,"Oxygen

  Medical"
6613,"Oxygen

  medicinal liquid SOL"
6614,"Oxygen

  medicinal liquid SOL"
6615,"Oxygen

  medicinal liquid SOL"
6616,"Oxygen

  Messer"
6617,Oxygen Messer 
6618,"Oxygen

  Yes"
6619,"Oxygen

  Yes"
6620,Oxylan
6621,Oxylan
6622,Oxylan
6623,Oxylan
6624,Oxylan
6625,Oxyrich
6626,Oxytocin
6627,Oxytocin-Richter 
6628,Ozolan
6629,
6630,"Одобрени КХП на лекарствени продукти, разрешени за употреба в Р.

  България"
6631,
6632,"търговско

  наименование:"
6633,
6634,"Paclitaxel

  Accord"
6635,"Paclitaxel

  Bulgermed"
6636,"Paclitaxel

  Ebewe"
6637,"Paclitaxel

  Kabi"
6638,Palandra
6639,Palexia
6640,Palexia
6641,Palexia
6642,Palexia
6643,Palexia 
6644,Palexia 
6645,"Palexia

  Retard"
6646,"Palexia

  Retard"
6647,"Palexia

  Retard"
6648,"Palexia

  Retard"
6649,"Palexia

  Retard"
6650,"Palexia

  Retard"
6651,"Paliperidone

  Teva"
6652,"Paliperidone

  Teva"
6653,"Palonosetron

  Sandoz"
6654,Pamaton
6655,Pamaton
6656,Pamintu
6657,Pamitor
6658,Panactiv
6659,"Panactiv

  baby"
6660,"Panactiv

  baby"
6661,Panactiv Forte 
6662,"Panadil

  Extra Optizorb"
6663,Panadol
6664,"Panadol

  Baby"
6665,"Panadol

  Baby"
6666,"Panadol

  Baby Advance"
6667,"Panadol

  Extra"
6668,"Panadol

  Extra Optizorb"
6669,"Panadol

  Junior"
6670,"Panadol

  Optizorb"
6671,"Panadol

  Rapide"
6672,"Panadol

  Soluble"
6673,Panangin
6674,Panazol
6675,Panazol
6676,Pancef
6677,Pancef
6678,Panrazol
6679,Panrazol
6680,Panrazol Control 
6681,"Panthenol

  Medical Spray"
6682,"Panthenol

  Spray"
6683,Pantogel
6684,Pantoprazol Aurobindo 
6685,Pantoprazol Aurobindo 
6686,"Pantoprazol

  Krka"
6687,"Pantoprazol

  Krka"
6688,"Pantoprazole

  Accord"
6689,"Pantoprazole

  Rompharm"
6690,Pantoprazole-Tchaikapharma
6691,Pantul
6692,Panziga
6693,Panzytrat
6694,Panzytrat
6695,"Panzytrat

  10 000"
6696,"Panzytrat

  25 000"
6697,"Papaverin

  Actavis"
6698,"Papaverine

  Sopharma"
6699,Paracedol
6700,"Paracedol

  Kids"
6701,ParaCeta
6702,ParacetaMax
6703,ParacetaMax
6704,ParacetaMax
6705,ParacetaMax
6706,ParacetaMax
6707,ParacetaMax
6708,ParacetaMax
6709,ParacetaMax
6710,ParacetaMax
6711,"ParacetaMax

  Cappuccino Flavoured"
6712,"ParacetaMax

  Grip"
6713,"ParacetaMax

  Kids"
6714,"ParacetaMax

  Night"
6715,"ParacetaMax

  Strawberry - Vanilla Flavoured"
6716,Paracetamol
6717,"Paracetamol

  - Ratiooharm"
6718,"Paracetamol

  - Ratiopharm"
6719,"Paracetamol

  Accord"
6720,"Paracetamol

  Accord"
6721,"Paracetamol

  Accord"
6722,"Paracetamol

  Actavis"
6723,"Paracetamol

  Adipharm"
6724,Paracetamol B.Braun 
6725,"Paracetamol

  Biopharm"
6726,"Paracetamol

  Ecopharm"
6727,"Paracetamol

  Extra"
6728,"Paracetamol

  Inbiotech"
6729,Paracetamol Kabi 
6730,Paracetamol Panpharma 
6731,"Paracetamol

  Pharma"
6732,"Paracetamol

  Plus-Ratiopharm"
6733,"Paracetamol

  Rathiopharm"
6734,"Paracetamol

  Rockspring"
6735,"Paracetamol

  Rompharm"
6736,"Paracetamol

  Sopharma"
6737,"Paracetamol

  Sopharma"
6738,"Paracetamol

  Teva"
6739,"Paracetamol

  В. Braun "
6740,"Paracetamol/Ibuprofen

  Vale"
6741,"Paracetamol/Phenylephrine

  Sandoz"
6742,"Paracetamol/Phenylephrine

  Sandoz"
6743,Paracofdal
6744,"Paraffin, Light Liquid VT "
6745,Paraffinum Perliquidum Kupro 
6746,Parafizz
6747,Parafizz
6748,Paragrippe 
6749,"Paralen

  Grip"
6750,Paralen grip hot drink 
6751,Paratol
6752,Paratramol
6753,"Paricalcitol

  Fresenius"
6754,"Pariet

  20 mg"
6755,Parix
6756,Parix
6757,Parix
6758,Parnassan
6759,Parnassan
6760,Parnassan
6761,Parnassan
6762,Parnassan 
6763,Parnassan 
6764,Parnido 
6765,Parnido 
6766,Parnido 
6767,Paroxat
6768,Paroxetin HEXAL 
6769,"Paroxetin

  Sandoz"
6770,"Paroxetine

  Teva"
6771,Parvaxor
6772,Parvaxor
6773,Parvaxor
6774,Parvaxor
6775,Parvaxor
6776,Parvaxor
6777,"Pavtide

  Diskus"
6778,Pavtide Diskus 
6779,Pavtide Diskus 
6780,Paxene 
6781,Paxene 
6782,Paxiprid
6783,Pediacel
6784,PEG 4000 - CNP 
6785,"Pemetrexed

  - Tchaikapharma"
6786,"Pemetrexed

  Actavis"
6787,"Pemetrexed

  Actavis"
6788,"Pemetrexed

  Actavis"
6789,"Pemetrexed

  Alvogen"
6790,"Pemetrexed

  Alvogen"
6791,"Pemetrexed

  Generics"
6792,"Pemetrexed

  Generics"
6793,"Pemetrexed

  Generics"
6794,"Pemetrexed

  Heaton"
6795,"Pemetrexed

  Mylan"
6796,"Pemetrexed

  Mylan"
6797,"Pemetrexed

  Mylan"
6798,"Pemetrexed

  Novamed"
6799,Pemetrexed Novamed 
6800,"Pemetrexed

  Sandoz"
6801,"Pemetrexed

  Teva"
6802,"Pemetrexed

  Teva"
6803,Penester
6804,"Penicillin

  Crystallisate Floella"
6805,"Penicillin

  Crystallisate Floella"
6806,"Penicillin

  Crystallisate TZF"
6807,"Penicillin

  Crystallisate TZF"
6808,"Penicillin

  G Actavis"
6809,Penicillin G Actavis 
6810,Penlac
6811,Penlac
6812,Penlac
6813,Pentasa
6814,Pentasa
6815,PENTAXIM
6816,"PENTHROX

  99,9 %"
6817,Pentilin
6818,Pentilin
6819,Pentilin
6820,Pentinimid
6821,Pentofyllin
6822,PentoHEXAL
6823,"Pentoxifyllin

  Actavis"
6824,"Pentoxifyllin

  Tchaikapharma"
6825,"Pentoxifylline

  Adipharm"
6826,Pentoxipharm
6827,Pentoxyverin Pharos 
6828,"Pentoxyverin

  Sanofi"
6829,Percarnil
6830,Percarnil
6831,Percarnil
6832,"Percarnil

  Plus"
6833,"Percarnil

  Plus"
6834,"Percarnil

  Plus"
6835,Perfalgan
6836,"Perindopril

  Teva"
6837,"Perindopril

  Teva"
6838,"Perindopril

  Teva"
6839,Perineva 
6840,Perineva 
6841,"Periolimel

  N4E"
6842,"PeritoDIAL

  DUO Glucose"
6843,"PeritoDIAL

  DUO Glucose"
6844,"PeritoDIAL

  DUO Glucose"
6845,"PeritoDIAL

  Glucose"
6846,"PeritoDIAL

  Glucose"
6847,"PeritoDIAL

  Glucose"
6848,Peritol
6849,Perlinganit 
6850,Perlinganit LOESUNG 
6851,Permixon
6852,Pernuvi Combi 
6853,Pernuvi Combi 
6854,Persen
6855,Persen Forte 
6856,Persent Night 
6857,Petinimid
6858,Petinimid
6859,Pevaryl
6860,Pevisone
6861,Peximyr
6862,Peximyr
6863,Pharmatex
6864,Pharmatex
6865,Pharmatex
6866,Pharmatex
6867,Pharmecol
6868,"Phenobarbital

  Sopharma"
6869,"Phenylephrin

  Vision"
6870,"Phenylephrin

  Vision"
6871,Phescetam
6872,Phezam
6873,"Phezam

  400 mg"
6874,Phlebodia
6875,Phospbor - Homaccord 
6876,Phoxilium 
6877,"Physioneal

  35 CLEAR-FLEX 

  Glucose"
6878,"Physioneal

  35 CLEAR-FLEX Glucose"
6879,"Physioneal

  35 CLEAR-FLEX Glucose"
6880,"Physioneal

  40 CLEAR-FLEX Glucose"
6881,"Physioneal

  40 CLEAR-FLEX Glucose"
6882,"Physioneal

  40 CLEAR-FLEX Glucose"
6883,"Physioneal

  40 Glucose "
6884,"Physioneal

  40 Glucose "
6885,"Physioneal

  40 Glucose "
6886,Physiotens
6887,Physiotens
6888,Phytodolor 
6889,Phytolor
6890,Piascledine
6891,Picoprep
6892,Picosalax
6893,Pikopil
6894,Pikopil
6895,Pikopil
6896,"Pilocarpin

  Vision"
6897,Pinosol 
6898,Piogligamma
6899,Piogligamma
6900,Piogligamma
6901,"Pioglitazone

  Accord"
6902,"Pioglitazone

  Accord"
6903,"Pioglitazone

  Accord"
6904,"Pioglitazone

  Sanovel"
6905,"Pioqlitazone

  Sanovel"
6906,"Piperacaillin

  Actavis"
6907,Piperacaillin Tazobactam DC 
6908,Piperacaillin Tazobactam DC 
6909,"Piperacillin /Tazobactam

  Panpharma "
6910,"Piperacillin /Tazobactam

  Panpharma "
6911,"Piperacillin

  Actavis"
6912,"Piperacillin

  Actavis"
6913,"Piperacillin

  Tazobactam Mylan"
6914,Piperacillin Tazobactam Mylan 
6915,"Piperacillin

  Tazobactam Novamed"
6916,Piperacillin/Tazobactam Actavis 
6917,Piperacillin/Tazobactam Actavis 
6918,Piperacillin/Tazobactam AvantX 
6919,Piperacillin/Tazobactam Avantx 
6920,Piperacillin/Tazobactam Kabi 
6921,Piperacillin/Tazobactam Kabi 
6922,Pipetazon
6923,Pipetazon
6924,Pipetazon
6925,Pipredo
6926,Pipredo
6927,Pipredo
6928,Pipredo
6929,Piracebral
6930,Piracebral
6931,"Piracetam

  ABR"
6932,"Piracetam

  ABR"
6933,"Piracetam

  Adipharm"
6934,"Piracetam

  Adipharm"
6935,"Piracetam

  Adipharm"
6936,"Piracetam

  AL"
6937,"Piracetam

  AL"
6938,"Piracetam

  Chemax Pharma"
6939,"Piracetam

  Chemax Pharma"
6940,"Piracetam

  Chemax Pharma"
6941,"Piracetam

  Chemax Pharma"
6942,Piracetam Chemax Pharma 
6943,Piracetam Chemax Pharma 
6944,"Piracetam

  DS"
6945,"Pirenoxine

  Pharmabide"
6946,Piroxicam Alkaloid 
6947,"Piroxicam

  Ecopharm"
6948,"Piroxicam

  Sopharma"
6949,"Piroxicam

  Sopharma"
6950,PIRSEO
6951,"Pisizif

  SR"
6952,"Pisizif

  SR"
6953,Pitavia
6954,Pitavia
6955,Pitavia
6956,Pizona
6957,Pizona
6958,Pizona
6959,"Pizona

  Combi"
6960,PK-Merz
6961,PK-Merz
6962,Planitec
6963,Plaquex
6964,"PlaquEx

  Combi"
6965,"Plasbumin

  20"
6966,"Plasma-Lyte 148 (pH 7,4) "
6967,Platel
6968,Plendil 
6969,Plendil 
6970,Plenvu 
6971,Plofed
6972,"Plofed

  1%"
6973,Plotis
6974,Plotis
6975,"Pneumo

  23"
6976,Pneumolid
6977,Pneumovax 23 
6978,"Polcoderm

  TC"
6979,Polinail 
6980,"Polio

  Sabin (oral)"
6981,Poliorix 
6982,Polmatine
6983,Polmatine
6984,Polmatine
6985,Polpram 
6986,Polpram 
6987,Polpram 
6988,Polpram 
6989,Polsar
6990,Polsar
6991,Poltechnet
6992,Polygynax
6993,Polygynax
6994,Pontea
6995,Pontea
6996,Pontex
6997,Pontex
6998,Pontex
6999,Pontex
7000,Postinor-Duo
7001,"Potassium

  Chloride + Glucose Kabi"
7002,"Potassium

  Chloride + Glucose Kabi"
7003,"Potassium

  Iodide GL. Pharma"
7004,"Potassium

  Iodide Unimed Pharma"
7005,Potenza
7006,POTENZA
7007,POTENZA
7008,Potribet
7009,PPD Tuberculin Mammalian 
7010,Prabegin
7011,Prabegin
7012,Prabegin
7013,Prabegin
7014,Prabegin
7015,Prabegin
7016,Prabegin
7017,Pragiola
7018,Pragiola
7019,Pragiola
7020,Pragiola
7021,Pragiola
7022,Pragiola
7023,Pragiola
7024,Pragiola
7025,Pramicon
7026,Pramicon
7027,"Pramidin

  10"
7028,"Pramidin

  20"
7029,"Pramipexol

  Synthon"
7030,"Pramipexole

  Genericon"
7031,"Pramipexole

  Genericon"
7032,"Pramipexole

  Genericon"
7033,"Pramipexole

  Genericon"
7034,"Pramipexole

  Genericon"
7035,"Pramipexole

  Sandoz"
7036,"Pramipexole

  Sandoz"
7037,"Pramipexole

  Synthon"
7038,"Pramipexole

  Synthon"
7039,"Pramipexole

  Synthon"
7040,"Pramipexole

  Synthon"
7041,"Pramipexole

  Synthon"
7042,Pramiprexin
7043,Pramiprexin
7044,"Prasugler

  Alkaloid - INT"
7045,"Prasugler

  Alkaloid - INT"
7046,"Pravastatin

  Sopharma"
7047,"Pravastatin

  Tchaikapharma"
7048,"Pravastatin

  Unipharm"
7049,Pravastatin Unipharm 
7050,Prazolid
7051,Prazolpan
7052,Prazolpan
7053,Prazolpan 
7054,Prazoltan
7055,"Prazosin

  Sopharma"
7056,Prectazidine MR 
7057,"Prednisolon

  Cortico"
7058,"Prednisolon

  F"
7059,"Prednisolon

  F"
7060,Predozone
7061,"Preductal

  MR"
7062,Prefaxine 
7063,Prefaxine 
7064,Prefaxine 
7065,Prefemin
7066,"Pregabalin

  Alvogen"
7067,"Pregabalin

  Aurobindo"
7068,"Pregabalin

  Aurobindo"
7069,"Pregabalin

  Teva"
7070,"Pregabalin

  Teva"
7071,"Pregabalin

  Teva"
7072,Pregabin
7073,Pregabin
7074,Pregabin
7075,Pregagamma 
7076,Pregagamma 
7077,Pregagamma 
7078,Pregnyl
7079,Pregnyl
7080,Prenessa
7081,Prenessa
7082,Prenessa 
7083,Prenessa 
7084,Prenessa 
7085,Prenessa 
7086,Prenessa Q -Tab 
7087,Prenessa Q -Tab 
7088,Prepalepan
7089,Prepalepan
7090,Prepalepan
7091,Prepidil
7092,"Presen

  Forte"
7093,Presid
7094,Presid
7095,Presid
7096,Presinex
7097,Prestarium
7098,Prestarium
7099,Prestarium
7100,Prestarium
7101,Prestarium
7102,Prestarium
7103,"Prestarium

  Co Start"
7104,"Prestarium

  Co Start"
7105,Prestarium-Co
7106,Prestarium-Co
7107,Prestarium-Co
7108,Prestarium-Co
7109,Prestilol
7110,Prestilol
7111,Prestilol
7112,Prestilol
7113,"Prestozek

  Combi"
7114,"Prestozek

  Combi"
7115,"Prestozek

  Combi"
7116,"Prestozek

  Combi"
7117,Presucomb
7118,Presucomb
7119,Presucomb
7120,Presucomb
7121,Pretimectal
7122,Prezepa
7123,Priamlo 
7124,Priamlo 
7125,Priamlo 
7126,Priligy
7127,Priligy
7128,"Primacaine

  Adrenaline 1/100 000"
7129,"Primacaine

  Adrenaline 1/200 000"
7130,Primolut-Nor
7131,Primovist
7132,Prindal 
7133,Prindal 
7134,Prindex
7135,Prindex
7136,Prindex
7137,"Prindex

  Plus"
7138,"Prindex

  Plus"
7139,Prinopril
7140,Prinopril
7141,Prinopril
7142,Priorix 
7143,Priorix-Tetra 
7144,Priorix-Tetra 
7145,Prismasol Potassium 
7146,Prismasol Potassium 
7147,Proalgin
7148,Probeven
7149,Probeven
7150,Probitor
7151,Probitor 
7152,"Probitor

  Normacid"
7153,"Probitor

  Normacid"
7154,Procto-Glyvenol
7155,Procto-Glyvenol
7156,Proculin
7157,Proenzi
7158,Profebun
7159,Profebun
7160,Profebun
7161,PROFEBUN 
7162,Profenid
7163,Profenid
7164,Profenid
7165,Profenid
7166,"Profenid

  LP"
7167,Profix
7168,Profix
7169,Profix
7170,Profol
7171,Progestogel 
7172,Prograf
7173,Prograf
7174,Prograf
7175,Prograf 
7176,Prograf 
7177,Promerol
7178,Promerol
7179,Promerol 
7180,Pronoran
7181,"Propafenon

  Alkaloid"
7182,Propastad
7183,Propastad
7184,Propess
7185,Propofol
7186,"Propofol

  Fresenius"
7187,"Propofol

  Fresenius"
7188,"Propofol

  Hospira"
7189,"Propofol

  Sandoz"
7190,Propofol Sandoz 
7191,Propofol-Lipuro
7192,"Propranolol

  Accord"
7193,"Propranolol

  Accord"
7194,"Propranolol

  Actavis"
7195,Propranolol Actavis 
7196,"Propranolol

  Sopharma"
7197,"Propranolol

  Sopharma"
7198,Propycil
7199,Proscar 
7200,Prospan
7201,Prospan
7202,Prospan
7203,Prospan 
7204,"Prospan

  Liquid"
7205,"Prosta

  Urgenin - Uno"
7206,Prostamed Tab 
7207,"Prostamol

  Uno"
7208,Prostaplant
7209,Prostavasin
7210,"Prostavasin

  20 mcg"
7211,"Prostin

  15 M SS"
7212,"Prostin

  15M"
7213,"Prostin

  15M"
7214,"Prostin

  E2"
7215,"Prothromplex

  Total NF"
7216,Provastor
7217,Psilo-Balsam 
